zipcode,white_percent,black_percent,asian_percent
13859,0.93956044,0.021978022,0
13860,0.978723404,0,0.021276596
13861,0.939814815,0.011574074,0.006944444
13862,0.969443781,0.00525185,0.003103366
13863,0.963662791,0.00872093,0
13864,0.959094865,0.013925152,0.003481288
13865,0.972374823,0.004394914,0.003453147
13901,0.876346533,0.063571537,0.014666464
13902,0.655010523,0.075117371,0.207867897
13903,0.860470074,0.07525449,0.019399883
13904,0.875456728,0.069527091,0.014093329
13905,0.796189253,0.094305288,0.051594948
14001,0.969463229,0.005071851,0.003909552
14004,0.885232997,0.091939547,0.003620907
14005,0.974823766,0.001007049,0.003524673
14006,0.958003652,0.007202272,0.001724488
14008,0.952283572,0.012269939,0.000681663
14009,0.976551481,0.003349788,0.00493653
14011,0.717878233,0.233150071,0.00407249
14012,0.971210838,0.0042337,0.00338696
14013,0.693318104,0.002855511,0.000571102
14020,0.895992448,0.053977517,0.01025487
14024,0.978080569,0.008886256,0.001777251
14025,0.976307996,0.001316222,0.003619612
14026,0.994065282,0,0.00148368
14028,0.963009404,0.003761755,0.007523511
14030,0.963475374,0.002767017,0.013835086
14031,0.969761499,0.005962521,0.012883305
14032,0.949931155,0.011390662,0.025535111
14033,0.987381703,0.001802614,0.004055881
14034,0.784463895,0.16484318,0.000729395
14035,0.976,0.008,0
14036,0.974427995,0.004614497,0.001730436
14037,0.984562607,0.005145798,0.001715266
14039,1,0,0
14040,0.99278304,0.00090212,0.00090212
14041,0.911392405,0.016877637,0.004219409
14042,0.972033258,0.002519526,0.003275384
14043,0.95938081,0.014307655,0.009134266
14047,0.970652174,0.007142857,0.002639752
14048,0.801685244,0.054206476,0.004113588
14051,0.885424666,0.022270005,0.071775969
14052,0.981014484,0.002712217,0.005193606
14054,0.962797619,0.006696429,0.007440476
14055,0.987188612,0.002135231,0.001423488
14057,0.979669788,0.003573189,0.002587482
14058,0.884026258,0.021444201,0.004814004
14059,0.990148886,0.001679167,0.002350834
14060,0.979683973,0.002257336,0
14061,0.885386819,0.020057307,0
14062,0.974466807,0.003604686,0.002403124
14063,0.946065905,0.014256893,0.01338265
14065,0.99314346,0.000527426,0.001054852
14066,0.990895296,0.000758725,0
14067,0.965674603,0.005952381,0.002777778
14068,0.883916084,0.032867133,0.069230769
14069,0.984597156,0.003554502,0.003554502
14070,0.775103981,0.102346999,0.00311943
14072,0.935947777,0.021645234,0.022528713
14075,0.97300713,0.006390538,0.005675179
14080,0.978060046,0.004387991,0.002309469
14081,0.611631664,0.00904685,0.002584814
14082,0.981220657,0,0.009389671
14085,0.978648171,0.003535972,0.004623963
14086,0.973655289,0.008823437,0.005118221
14091,0.743280816,0.001853568,0
14092,0.944795237,0.009020386,0.009471405
14094,0.907590889,0.050763826,0.0068093
14098,0.950980392,0.012170385,0.001690331
14101,0.966929134,0.006824147,0.001049869
14102,0.989071038,0.00078064,0.00234192
14103,0.893946168,0.059822946,0.005544129
14105,0.963425318,0.004380201,0.004161191
14108,0.96599796,0.007480449,0.004420265
14109,0.879140555,0.066248881,0.011638317
14111,0.954057279,0.00447494,0
14112,0.964705882,0,0
14113,0.981507824,0,0.00284495
14120,0.962793792,0.010421286,0.008891353
14125,0.950290851,0.013749339,0.002379693
14126,0.974489796,0.003401361,0
14127,0.966055873,0.007476386,0.013617703
14129,0.764927718,0.007542426,0.004399749
14130,0.99245283,0,0.003773585
14131,0.965171304,0.007382169,0.002460723
14132,0.92232229,0.01881634,0.002251528
14134,1,0,0
14135,0.949579832,0,0
14136,0.95132128,0.007947546,0.003775084
14138,0.96382557,0.006937562,0.00099108
14139,0.974588235,0.003294118,0.005176471
14141,0.972826087,0.00634058,0.004140787
14143,0.973640857,0.007413509,0.00247117
14145,0.983930779,0.000618047,0.000618047
14150,0.945316249,0.020659372,0.012573184
14167,0.979555021,0.000601323,0.002405292
14168,0.611111111,0,0
14169,0.973509934,0,0
14170,0.98687664,0.003499563,0.001312336
14171,0.975445354,0.012036591,0.000962927
14172,0.96125,0.0071875,0.0015625
14173,0.97979798,0.005050505,0.005050505
14174,0.971349672,0.002761477,0.00517777
14201,0.51666811,0.23932808,0.021906659
14202,0.600102276,0.288161595,0.01661979
14203,0.313967862,0.607540173,0.016069221
14204,0.187550339,0.753653204,0.004487401
14206,0.848971134,0.105681654,0.009156185
14207,0.648777174,0.156589674,0.045006793
14208,0.172674157,0.79541573,0.003865169
14209,0.477163765,0.450668685,0.01879889
14210,0.858717844,0.071866068,0.005784674
14211,0.16810402,0.767192959,0.02366105
14212,0.490179494,0.420637158,0.049995301
14213,0.480277948,0.227876558,0.109585122
14214,0.498761062,0.372793932,0.078128951
14215,0.144503613,0.804845121,0.014050351
14216,0.760599171,0.161606705,0.014667202
14217,0.93407155,0.027725724,0.010391823
14218,0.844792269,0.094752876,0.007090709
14219,0.964199029,0.011442441,0.003987517
14220,0.911668799,0.030379329,0.006851859
14221,0.883241527,0.031631034,0.066193633
14222,0.799231098,0.122383597,0.026128435
14223,0.925347452,0.036090889,0.013192146
14224,0.97330091,0.007972123,0.006493018
14225,0.874284858,0.085966752,0.0142579
14226,0.815423515,0.089008098,0.066422934
14227,0.919832665,0.043071801,0.021856057
14228,0.790861581,0.083233447,0.090665005
14261,0.659723438,0.089095046,0.204095922
14301,0.636654443,0.260825466,0.01700866
14302,0.822429907,0.14953271,0
14303,0.609429861,0.271024912,0.009530179
14304,0.913982033,0.035243016,0.014248577
14305,0.624452598,0.311101906,0.006391289
14411,0.834241943,0.114346836,0.005520668
14414,0.953234388,0.009661159,0.009661159
14415,1,0,0
14416,0.973539429,0.005501703,0.005763689
14418,0.981132075,0.006792453,0.001509434
14420,0.926418137,0.028191723,0.012703376
14422,0.963938412,0.003646677,0.002431118
14423,0.945822046,0.026463847,0.007501563
14424,0.957603584,0.015403414,0.007812789
14425,0.943361015,0.017075674,0.013903145
14427,0.978615071,0.002545825,0.003564155
14428,0.956645257,0.017786561,0.006793478
14432,0.964547677,0.009081383,0.00436605
14433,0.935623245,0.02441132,0.003024411
14435,0.978578715,0.004080245,0.002720163
14437,0.880595707,0.084888305,0.00499343
14441,0.966153846,0,0.006153846
14445,0.920563661,0.032298292,0.009228083
14450,0.928425457,0.021579408,0.028561697
14454,0.909058069,0.018423192,0.040729703
14456,0.831034998,0.076268233,0.015432867
14462,0.948091603,0.00610687,0.018320611
14464,0.955608719,0.009968102,0.003322701
14466,0.968004654,0.005817336,0.006980803
14467,0.837451949,0.078308622,0.050631521
14468,0.965250098,0.012182114,0.006680514
14469,0.972990354,0.004983923,0.002411576
14470,0.963448104,0.009855289,0.002245509
14471,0.984281437,0.002245509,0.00261976
14472,0.969644103,0.005233775,0.008490347
14475,0.974358974,0.008547009,0.008547009
14476,0.968094406,0.005681818,0.003059441
14477,0.936489607,0.019053118,0.002309469
14478,0.947335423,0.026332288,0.003761755
14479,0.970909091,0.007272727,0
14480,0.926770708,0.00240096,0.021608643
14481,0.964835165,0.003846154,0.007692308
14482,0.955891239,0.017643505,0.003383686
14485,0.96883056,0.005624561,0.010311694
14486,0.983766234,0,0.003246753
14487,0.980746888,0.006141079,0.002987552
14489,0.886957731,0.069243604,0.002085651
14502,0.956599009,0.010756711,0.011692077
14504,0.967666079,0.006466784,0.004115226
14505,0.965881698,0.007787873,0.002410532
14506,0.964528302,0.002264151,0.027169811
14507,0.980014804,0.005181347,0.00296077
14510,0.938304392,0.016751788,0.004902962
14511,0.947686117,0.024144869,0.010060362
14512,0.975640754,0.003600932,0.004024571
14513,0.891528334,0.0465083,0.005724098
14514,0.878071686,0.060259822,0.026451714
14516,0.932769556,0.016490486,0.001691332
14517,0.971210545,0.006590357,0.002428026
14519,0.966755893,0.011484328,0.006476125
14521,0.967765302,0.006881565,0.002173126
14522,0.966544694,0.008050183,0.005227392
14525,0.976265271,0.006282723,0.003490401
14526,0.927792365,0.01999596,0.033680065
14527,0.970670827,0.007020281,0.004602184
14529,1,0,0
14530,0.964663677,0.005919283,0.002690583
14532,0.974949221,0.003159558,0.003610923
14533,0.9495,0.0155,0.006
14534,0.886749825,0.01985617,0.072010437
14536,0.972343523,0.002911208,0.008733624
14537,0.937198068,0.048309179,0
14539,0.975206612,0,0
14541,0.735771373,0.226447082,0.002179705
14542,0.958762887,0.030927835,0
14543,0.946383249,0.029822335,0.011104061
14544,0.978105664,0.003807711,0.002855783
14545,0.976878613,0.011560694,0.011560694
14546,0.909691161,0.0485623,0.009584665
14548,0.968227818,0.007060485,0.00447164
14549,0.989010989,0,0
14550,0.96942095,0.001951854,0.002602472
14551,0.827641125,0.097858786,0.004247036
14555,0.931211499,0.031827515,0.003080082
14559,0.950490115,0.016060254,0.009303871
14560,0.97689464,0.00323475,0.004158965
14561,0.969863901,0.004860661,0.002592353
14564,0.952716228,0.007731069,0.021467523
14568,0.967592593,0.007109788,0.005621693
14569,0.972307197,0.001610047,0.007889229
14571,0.93452381,0.025510204,0.00085034
14572,0.97264318,0.008266089,0.004133045
14580,0.926285409,0.021685413,0.029394904
14585,1,0,0
14586,0.771060842,0.098771451,0.089898596
14588,0.447263017,0.489986649,0.008010681
14589,0.914311179,0.040234276,0.003565062
14590,0.94344473,0.019831069,0.002387073
14591,0.962814645,0.004576659,0.002860412
14592,0.972727273,0,0
14604,0.529546758,0.311531842,0.072289157
14605,0.214195083,0.541633624,0.012767645
14606,0.645761812,0.227959653,0.047779154
14607,0.798804167,0.12537755,0.029772545
14608,0.220573851,0.646560157,0.037414411
14609,0.547086044,0.336496676,0.010476616
14610,0.873673857,0.069345886,0.022201925
14611,0.204529777,0.700103472,0.012129225
14612,0.899956541,0.051629726,0.013298566
14613,0.382281059,0.422606925,0.05532926
14614,0.375816993,0.616830065,0.005718954
14615,0.659606187,0.231132368,0.027393006
14616,0.865458751,0.077836966,0.013702951
14617,0.919434815,0.038351836,0.012549914
14618,0.859293194,0.032591623,0.077574171
14619,0.208827717,0.728320564,0.008068344
14620,0.711865081,0.152897657,0.083688
14621,0.30510029,0.466037513,0.021833028
14622,0.901222332,0.053600925,0.011067063
14623,0.743679388,0.087476539,0.124682589
14624,0.866459114,0.086786423,0.019285872
14625,0.942620583,0.015885241,0.019928757
14626,0.883758863,0.057654539,0.023434639
14627,0.716810345,0.04612069,0.184051724
14701,0.905941566,0.032850479,0.005033145
14706,0.95909377,0.006135935,0.013845186
14707,0.983263598,0.0041841,0
14708,0.972677596,0.010928962,0.005464481
14709,0.973289902,0.004560261,0.009120521
14710,0.988418079,0.001694915,0.002542373
14711,0.972819932,0.003397508,0.005662514
14712,0.984739677,0.00299222,0.004189108
14714,0.975359343,0.004106776,0
14715,0.982162359,0.004732435,0.003640335
14716,0.830863402,0.115335052,0.003865979
14717,0.993710692,0,0.003144654
14718,0.910309755,0.060564031,0.005085529
14719,0.979696883,0.006005147,0.000571919
14720,0.94962963,0.005925926,0.007407407
14721,0.995652174,0,0
14722,0.993464052,0,0.006535948
14723,0.982239382,0.002316602,0.001544402
14724,0.984645669,0.001574803,0.001968504
14726,0.982374768,0.002782931,0.000463822
14727,0.972477064,0.005137615,0.002752294
14728,0.976721629,0.000969932,0.000969932
14729,0.977848101,0.005274262,0.003164557
14731,0.977791878,0.001269036,0.003807107
14732,0.976303318,0,0
14733,0.975215236,0.006000522,0.002087138
14735,0.986186841,0.002544529,0.000363504
14736,0.968085106,0,0.014184397
14737,0.97130762,0.003057385,0.004468485
14738,0.974527527,0.003834566,0.001369488
14739,0.970375474,0.00551154,0.001377885
14740,0.985324948,0,0.001397624
14741,0.986652429,0.000533903,0.001067806
14742,0.98089172,0.012738854,0
14743,0.973639933,0.012338755,0.00224341
14744,0.923113658,0.017191977,0.039159503
14747,0.979030144,0,0.003058104
14748,0.745308311,0.004021448,0.002680965
14750,0.962494352,0.006100316,0.014460009
14752,0.940828402,0,0
14753,0.965694683,0.007718696,0.004288165
14754,0.985007496,0.00149925,0.002998501
14755,0.957133059,0.011316872,0.003429355
14756,0.954545455,0,0
14757,0.957556639,0.02695727,0.002294236
14760,0.920266312,0.03057257,0.011930759
14767,0.97940613,0.001915709,0.004310345
14769,0.9695321,0.008705114,0.001088139
14770,0.970975363,0.007087411,0.003037462
14772,0.964512338,0.005405405,0.001645123
14774,1,0,0
14775,0.97635002,0.001970832,0
14777,0.985007496,0.005997001,0.002998501
14778,0.866483138,0.064693737,0.036476256
14779,0.764858627,0.007934218,0.004327755
14781,0.977078652,0.002247191,0.001797753
14782,0.97334444,0.00666389,0.002498959
14783,0.375,0,0
14784,0.970958374,0.000968054,0
14787,0.970708846,0.006834603,0.004296036
14788,0.932515337,0.049079755,0
14801,0.971324201,0.002739726,0.00456621
14802,0.841354293,0.071100363,0.046191052
14803,0.970187394,0.002555366,0.014480409
14804,0.970926302,0.000676133,0.01081812
14805,0.977272727,0.005454545,0.001818182
14806,0.979286029,0.003085059,0.001322168
14807,0.981794538,0.00260078,0.001950585
14808,0.966159052,0.001692047,0.003384095
14809,0.968652038,0.006269592,0.001959248
14810,0.947879573,0.02905471,0.004370346
14812,0.960609546,0.015813686,0.004887867
14813,0.956746032,0.017460317,0.003174603
14814,0.940963231,0.011910927,0.030036251
14815,0.980972516,0.00422833,0.001057082
14816,0.961538462,0.003846154,0.007692308
14817,0.931092437,0.021008403,0.007142857
14818,0.974212034,0.008022923,0.001719198
14819,0.971350614,0.009549795,0.001364256
14820,0.979591837,0.00127551,0
14821,0.98008449,0.003621002,0.001508751
14822,0.984602224,0.000855432,0
14823,0.985615344,0.003729355,0.003995738
14824,0.946902655,0.005899705,0.008849558
14825,0.963003264,0.005440696,0.002176279
14826,0.974277978,0.002707581,0.001805054
14827,0.979057592,0.005235602,0
14830,0.931284635,0.026851385,0.015717884
14836,0.980178394,0.002973241,0.001982161
14837,0.97220255,0.010092068,0.002655807
14838,0.971370143,0.005112474,0.003067485
14839,0.986128625,0,0.008827238
14840,0.982358706,0.005553741,0.002286834
14841,0.974863388,0.001092896,0.004371585
14842,0.993603412,0.001066098,0.001066098
14843,0.951774898,0.015870582,0.006056889
14845,0.937564172,0.018236933,0.027037598
14846,0.96969697,0.003787879,0.001262626
14847,0.968306922,0.007089241,0.007089241
14850,0.77517766,0.048414363,0.121482015
14853,0.582214156,0.088203267,0.254809437
14854,1,0,0
14855,0.988493724,0.00209205,0.003138075
14856,0.981395349,0,0
14858,0.985607009,0.002503129,0.001251564
14859,0.975704568,0.006802721,0.000971817
14860,0.971126083,0.005774783,0.005774783
14861,0.97008547,0.007834758,0.001424501
14864,0.980872226,0.003825555,0
14865,0.9712313,0.007288071,0.002685079
14867,0.941461663,0.01580176,0.005566529
14869,0.977503628,0.005805515,0
14870,0.894308115,0.023011913,0.059668058
14871,0.850806452,0.117118768,0.006414956
14872,0.950413223,0.011570248,0.009917355
14873,0.966503268,0.010212418,0.002042484
14874,0.96,0,0.004
14877,1,0,0
14878,0.989756722,0.002560819,0.002560819
14879,0.974979149,0.007506255,0.004170142
14880,0.983213429,0.003597122,0.001798561
14881,0.921875,0.046875,0.020833333
14882,0.927077888,0.027182436,0.010716153
14883,0.953578337,0.012088975,0.007253385
14884,0.978021978,0.003663004,0
14885,0.994272623,0.002290951,0.002290951
14886,0.960610099,0.00888494,0.005923293
14889,0.966037736,0.005660377,0.000628931
14891,0.964810798,0.007712702,0.003133285
14892,0.974355843,0.005128831,0.003785566
14893,1,0,0
14894,0.961485557,0.010316369,0.004126547
14895,0.971817804,0.00436772,0.007175541
14897,0.981632653,0.004081633,0.002040816
14898,0.981545559,0.010380623,0.002306805
14901,0.747430688,0.180090822,0.006632409
14903,0.94608167,0.017047707,0.01334743
14904,0.885241871,0.063802323,0.004056795
14905,0.893054024,0.058875413,0.011466373
